publication_vintage_date,reference_date,characteristic_category_id,method_of_finalisation_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_method_of_finalisation,raw_observation_period,raw_court_level
2025-06-30,2025-06-30,CHAR_MEDIAN_WEEKS,METHOD_TOTAL_ADJUDICATED,2025-06-30,MAGISTRATES_COURTS,median-case-duration,week,6.4,observed,6.4,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R36C4,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Median (weeks)(d),Total adjudicated(a)(b),2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_MEDIAN_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,ALL_COURTS,median-case-duration,week,33.4,observed,33.4,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R16C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Median (weeks)(d),Transfer to other court levels,2023–24,All Courts
2025-06-30,2025-06-30,CHAR_MEDIAN_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,CHILDRENS_COURTS,median-case-duration,week,21.1,observed,21.1,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R46C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Median (weeks)(d),Transfer to other court levels,2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_MEDIAN_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,HIGHER_COURTS,median-case-duration,week,23,observed,23,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R26C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Median (weeks)(d),Transfer to other court levels,2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_MEDIAN_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,MAGISTRATES_COURTS,median-case-duration,week,34.3,observed,34.3,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R36C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Median (weeks)(d),Transfer to other court levels,2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_MEDIAN_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,ALL_COURTS,median-case-duration,week,21.3,observed,21.3,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R16C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Median (weeks)(d),Withdrawn by prosecution(a),2023–24,All Courts
2025-06-30,2025-06-30,CHAR_MEDIAN_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,CHILDRENS_COURTS,median-case-duration,week,14.6,observed,14.6,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R46C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Median (weeks)(d),Withdrawn by prosecution(a),2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_MEDIAN_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,HIGHER_COURTS,median-case-duration,week,48.6,observed,48.6,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R26C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Median (weeks)(d),Withdrawn by prosecution(a),2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_MEDIAN_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,MAGISTRATES_COURTS,median-case-duration,week,21.3,observed,21.3,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R36C6,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Median (weeks)(d),Withdrawn by prosecution(a),2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_ACQUITTED,2025-06-30,ALL_COURTS,defendant-count,person,14553,observed,14553,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R13C2,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Acquitted,2023–24,All Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_ACQUITTED,2025-06-30,CHILDRENS_COURTS,defendant-count,person,1536,observed,1536,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R43C2,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Acquitted,2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_ACQUITTED,2025-06-30,HIGHER_COURTS,defendant-count,person,1055,observed,1055,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R23C2,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Acquitted,2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_ACQUITTED,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,11963,observed,11963,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R33C2,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Acquitted,2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_GUILTY_OUTCOME,2025-06-30,ALL_COURTS,defendant-count,person,447122,observed,447122,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R13C3,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Guilty outcome(a),2023–24,All Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_GUILTY_OUTCOME,2025-06-30,CHILDRENS_COURTS,defendant-count,person,19775,observed,19775,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R43C3,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Guilty outcome(a),2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_GUILTY_OUTCOME,2025-06-30,HIGHER_COURTS,defendant-count,person,12763,observed,12763,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R23C3,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Guilty outcome(a),2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_GUILTY_OUTCOME,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,414586,observed,414586,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R33C3,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Guilty outcome(a),2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TOTAL,2025-06-30,ALL_COURTS,defendant-count,person,531733,observed,531733,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R13C7,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Total(c),2023–24,All Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TOTAL,2025-06-30,CHILDRENS_COURTS,defendant-count,person,26729,observed,26729,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R43C7,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Total(c),2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TOTAL,2025-06-30,HIGHER_COURTS,defendant-count,person,16414,observed,16414,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R23C7,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Total(c),2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TOTAL,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,488586,observed,488586,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R33C7,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Total(c),2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TOTAL_ADJUDICATED,2025-06-30,ALL_COURTS,defendant-count,person,461676,observed,461676,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R13C4,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Total adjudicated(a)(b),2023–24,All Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TOTAL_ADJUDICATED,2025-06-30,CHILDRENS_COURTS,defendant-count,person,21314,observed,21314,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R43C4,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Total adjudicated(a)(b),2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TOTAL_ADJUDICATED,2025-06-30,HIGHER_COURTS,defendant-count,person,13812,observed,13812,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R23C4,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Total adjudicated(a)(b),2023–24,Higher Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TOTAL_ADJUDICATED,2025-06-30,MAGISTRATES_COURTS,defendant-count,person,426545,observed,426545,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R33C4,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Total adjudicated(a)(b),2023–24,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,ALL_COURTS,defendant-count,person,16277,observed,16277,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R13C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Transfer to other court levels,2023–24,All Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,CHILDRENS_COURTS,defendant-count,person,751,observed,751,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R43C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Transfer to other court levels,2023–24,Children's Courts
2025-06-30,2025-06-30,CHAR_TOTAL,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,HIGHER_COURTS,defendant-count,person,279,observed,279,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 7,R23C5,sha256:62c539d72bf6903387293dc2782105c0dfa57d3bfd6e584091b37f8da95cb514,criminal-courts-australia,sha256:e4efc76264e3ea3e097a877323f0b0266d280877560756e8e5ca42aa0a1a94a7,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:df7b5e2b284102fe5c6c99a364d0af821147d5df94f22209755a5863cb0208aa,sha256:bc826c2fcea912dad8a5a8bd4329e68896a3244de581b1c425dc8e53a03e7c66,human-authored/deterministic-map-v1,replay:sha256:c863b72dd8e999811ca17ee9e7c5a72f48e604e4f16b3f4479b43ab0a90bc125,Total,Transfer to other court levels,2023–24,Higher Courts
