publication_vintage_date,reference_date,characteristic_category_id,sex_id,method_of_finalisation_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_sex,raw_method_of_finalisation,raw_observation_period,raw_court_level
2025-06-30,2026-06-30,CHAR_30_34_YEARS,PERSONS,METHOD_TOTAL_ADJUDICATED,2026-06-30,ALL_COURTS,defendant-count,person,65042,observed,65042,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R36C10,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,30–34 years,Persons(d),Total adjudicated(a)(f),2024–25,All Courts
2025-06-30,2026-06-30,CHAR_30_34_YEARS,PERSONS,METHOD_TOTAL_ADJUDICATED,2026-06-30,HIGHER_COURTS,defendant-count,person,2326,observed,2326,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R75C10,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,30–34 years,Persons(d),Total adjudicated(a)(f),2024–25,Higher Courts
2025-06-30,2026-06-30,CHAR_30_34_YEARS,PERSONS,METHOD_TOTAL_ADJUDICATED,2026-06-30,MAGISTRATES_COURTS,defendant-count,person,62706,observed,62706,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R114C10,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,30–34 years,Persons(d),Total adjudicated(a)(f),2024–25,Magistrates' Courts
2025-06-30,2026-06-30,CHAR_30_34_YEARS,PERSONS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2026-06-30,ALL_COURTS,defendant-count,person,2764,observed,2764,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R36C11,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,30–34 years,Persons(d),Transfer to other court levels,2024–25,All Courts
2025-06-30,2026-06-30,CHAR_30_34_YEARS,PERSONS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2026-06-30,HIGHER_COURTS,defendant-count,person,52,observed,52,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R75C11,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,30–34 years,Persons(d),Transfer to other court levels,2024–25,Higher Courts
2025-06-30,2026-06-30,CHAR_30_34_YEARS,PERSONS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2026-06-30,MAGISTRATES_COURTS,defendant-count,person,2712,observed,2712,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R114C11,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,30–34 years,Persons(d),Transfer to other court levels,2024–25,Magistrates' Courts
2025-06-30,2026-06-30,CHAR_30_34_YEARS,PERSONS,METHOD_WITHDRAWN_BY_PROSECUTION,2026-06-30,ALL_COURTS,defendant-count,person,7045,observed,7045,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R36C12,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,30–34 years,Persons(d),Withdrawn by prosecution(f),2024–25,All Courts
2025-06-30,2026-06-30,CHAR_30_34_YEARS,PERSONS,METHOD_WITHDRAWN_BY_PROSECUTION,2026-06-30,HIGHER_COURTS,defendant-count,person,372,observed,372,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R75C12,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,30–34 years,Persons(d),Withdrawn by prosecution(f),2024–25,Higher Courts
2025-06-30,2026-06-30,CHAR_30_34_YEARS,PERSONS,METHOD_WITHDRAWN_BY_PROSECUTION,2026-06-30,MAGISTRATES_COURTS,defendant-count,person,6657,observed,6657,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R114C12,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,30–34 years,Persons(d),Withdrawn by prosecution(f),2024–25,Magistrates' Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_ACQUITTED,2026-06-30,ALL_COURTS,defendant-count,person,471,observed,471,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R25C8,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Acquitted,2024–25,All Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_ACQUITTED,2026-06-30,HIGHER_COURTS,defendant-count,person,21,observed,21,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R64C8,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Acquitted,2024–25,Higher Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_ACQUITTED,2026-06-30,MAGISTRATES_COURTS,defendant-count,person,456,observed,456,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R103C8,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Acquitted,2024–25,Magistrates' Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_GUILTY_OUTCOME,2026-06-30,ALL_COURTS,defendant-count,person,15065,observed,15065,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R25C9,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Guilty outcome(f),2024–25,All Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_GUILTY_OUTCOME,2026-06-30,HIGHER_COURTS,defendant-count,person,265,observed,265,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R64C9,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Guilty outcome(f),2024–25,Higher Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_GUILTY_OUTCOME,2026-06-30,MAGISTRATES_COURTS,defendant-count,person,14797,observed,14797,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R103C9,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Guilty outcome(f),2024–25,Magistrates' Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_TOTAL,2026-06-30,ALL_COURTS,defendant-count,person,17436,observed,17436,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R25C13,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Total(b),2024–25,All Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_TOTAL,2026-06-30,HIGHER_COURTS,defendant-count,person,348,observed,348,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R64C13,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Total(b),2024–25,Higher Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_TOTAL,2026-06-30,MAGISTRATES_COURTS,defendant-count,person,17087,observed,17087,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R103C13,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Total(b),2024–25,Magistrates' Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_TOTAL_ADJUDICATED,2026-06-30,ALL_COURTS,defendant-count,person,15532,observed,15532,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R25C10,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Total adjudicated(a)(f),2024–25,All Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_TOTAL_ADJUDICATED,2026-06-30,HIGHER_COURTS,defendant-count,person,277,observed,277,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R64C10,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Total adjudicated(a)(f),2024–25,Higher Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_TOTAL_ADJUDICATED,2026-06-30,MAGISTRATES_COURTS,defendant-count,person,15257,observed,15257,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R103C10,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Total adjudicated(a)(f),2024–25,Magistrates' Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2026-06-30,ALL_COURTS,defendant-count,person,345,observed,345,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R25C11,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Transfer to other court levels,2024–25,All Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2026-06-30,HIGHER_COURTS,defendant-count,person,12,observed,12,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R64C11,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Transfer to other court levels,2024–25,Higher Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2026-06-30,MAGISTRATES_COURTS,defendant-count,person,334,observed,334,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R103C11,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Transfer to other court levels,2024–25,Magistrates' Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,2026-06-30,ALL_COURTS,defendant-count,person,1538,observed,1538,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R25C12,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Withdrawn by prosecution(f),2024–25,All Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,2026-06-30,HIGHER_COURTS,defendant-count,person,53,observed,53,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R64C12,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Withdrawn by prosecution(f),2024–25,Higher Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,2026-06-30,MAGISTRATES_COURTS,defendant-count,person,1483,observed,1483,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R103C12,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Females,Withdrawn by prosecution(f),2024–25,Magistrates' Courts
2025-06-30,2026-06-30,CHAR_35_39_YEARS,MALE,METHOD_ACQUITTED,2026-06-30,ALL_COURTS,defendant-count,person,1283,observed,1283,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 6,R13C8,sha256:b068030d9527c272deebe029a6c32ffdcf372841d8e91806d571b482a40681c9,criminal-courts-australia,sha256:8450ae390fba25eed62ad857011a29c9008b34ab888d3ae979750ed112994133,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d220c38565d779ce4c61c90e33d6ac42d0f8355bb559fc203b4f0875ec120429,sha256:316cda1bc192697a5089175e4f5a553542adde144aa55b9f0a001c9039b2a177,human-authored/deterministic-map-v1,replay:sha256:2121a52ea65383590c767c9a6be301553810c39fe63e23d9e201cb55fc130194,35–39 years,Males,Acquitted,2024–25,All Courts
